id_produto,id_contrato,id_cliente,data_entrada,valor_fin,qtde_prest,juros_efet,data_entrada,data_final,provisao,fat,rating_operacao,rating_cliente,ra,porte,setor,situacao,rating_atual,linha_fin,tipo_a,tipo_b,tipo_c,tipo_d,garantia,valor_garantia
16993,65130006,2198908,43584,76936.1,33,1.878.198,43584,44662,63559,764000,B,B,OUTRAS,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,76936.1
16993,65060008,2205238,43584,44049.16,33,1.855.035,43584,44661,36408,4404916,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,35239.33
16993,67260004,2206099,43675,77799.75,33,2.006.254,43675,44753,21444,821733,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,75096.28
16993,65420004,2206161,43588,100000,33,1.872.922,43588,44669,82334,15037318,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,100000
16993,67080006,2214636,43658,36933.22,33,1.998.998,43658,44743,10234,47703809,C,C,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,29546.58
16993,64990001,2220938,43579,40936.02,33,2.009.195,43579,44659,101711,518747,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,32748.82
16993,64980006,2221039,43579,173768.56,33,2.015.041,43579,44659,431749,18458664,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,173768.56
16993,65480007,2222345,43606,200000,33,1.873.855,43606,44673,173035,46030103,B,B,RA de Franca,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,65520009,2232774,43599,97425.45,33,1.876.262,43599,44675,79982,1063000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,97425.45
16993,65330005,2234092,43592,133738.19,33,1.872.169,43592,44668,110165,141283679,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,133738.19
16993,65110005,2238039,43592,101837.82,33,2.027.087,43592,44662,252627,140995706,C,C,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,101837.82
16993,65090004,2238349,43577,200000,33,1.863.364,43577,44662,165225,4522000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,67660002,2244357,43679,41440,33,2.030.299,43679,44758,113919,6131256,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,40000
16993,65220005,2244365,43578,49478.54,33,1.984.563,43578,44666,122481,618482,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,39582.83
16993,66100003,2244381,43615,128921.49,33,186.997,43615,44695,11029,1432461,B,B,RA de Santos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,128921.49
16993,73450006,2244470,43755,12425.32,33,2.095.187,43755,44834,36165,240000,C,C,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,11993.55
16993,65270002,2248174,43592,70461.2,33,1.881.673,43592,44667,58069,705000,B,B,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,70461.2
16993,65880005,2249405,43626,74136.04,33,2.026.431,43626,44689,191022,9472434,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,74136.04
16993,65470001,2252090,43613,40836.88,33,1.873.527,43613,44673,33558,600000,B,B,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,32669.5
16993,66260000,2252295,43613,83921.15,33,2.018.018,43613,44703,214638,1063000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,83921.15
16993,65750004,2260018,43612,48812.1,33,1.994.867,43612,44683,126172,7123996,C,C,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,39049.68
16993,65380002,2260093,43628,44520.24,33,2.004.966,43628,44669,110032,5565039,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,35616.19
16993,65620003,2261529,43598,200000,33,186.477,43598,44680,491384,346158532,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,65550005,2274469,43592,200000,33,1.864.165,43592,44675,164191,377147863,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,75870002,2274469,43773,234095.74,33,1.941.528,43773,44858,234889,377147863,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,225961.14
16993,80250009,2276801,43826,532268.12,33,2.094.167,43826,44906,1626673,894304512,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,513772.32
16993,80290000,2276836,43840,66382.89,33,2.104.348,43840,44906,201376,39017888,C,C,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,64076.15
16993,65870000,2276887,43626,47081.47,33,1.987.045,43626,44689,121312,54559925,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,37665.18
16993,65850009,2276941,43630,39651.54,33,1.859.086,43630,44688,34036,4104087,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,31721.23
16993,67210007,2278553,43675,72877.12,33,2.022.434,43675,44745,201724,88979802,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,72877.12
16993,66020000,2280175,43630,50000,33,1.835.815,43630,44691,42857,1118409,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,40000
16993,65670000,2282704,43600,43516.35,33,1.815.443,43600,44681,17811,2615553,A,A,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,34813.08
16993,66620007,2282810,43643,28121.42,33,2.040.611,43643,44717,75166,800000,C,C,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,22497.14
16993,67940005,2293935,43690,39135.31,33,1.887.586,43690,44767,3743,28213997,B,B,RA de Ribeirão Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,37775.4
16993,65740009,2299658,43600,165035.35,33,1.828.497,43600,44683,70979,137529456,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,165035.35
16993,76120007,2302438,43776,1036000,33,1.943.618,43776,44858,103951,14188909,B,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,1000000
16993,66680000,2308312,43633,84779.78,33,2.012.403,43633,44718,863408,2181000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,D,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,84779.78
16993,66320003,2314851,43630,63797.59,33,1.873.017,43630,44705,54315,11527085,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,63797.59
16993,66130000,2315815,43626,200000,33,1.834.168,43626,44696,85491,2146747,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,66350000,2321653,43643,40057.97,33,185.406,43643,44708,34054,4080965,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,32046.38
16993,66280001,2324113,43643,43011.06,33,1.994.937,43643,44704,115774,46669397,C,C,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,34408.85
16993,66710006,2327813,43637,38285.81,33,1.997.001,43637,44719,102226,39098129,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,30628.65
16993,78130000,2327813,43794,35663.91,33,2.090.915,43794,44879,110855,39098129,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,34424.62
16993,67650007,2327821,43679,61376.06,33,1.996.181,43679,44758,168724,1000000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,59243.3
16993,66400007,2329352,43620,200000,33,1.860.851,43620,44709,169943,97979367,B,B,RA de Franca,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,67290000,2330857,43664,200000,33,2.008.313,43664,44747,553016,18719342,C,C,RA Central,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,66380006,2330865,43644,200000,33,2.019.378,43644,44708,51017,341273513,C,C,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,79430007,2335530,43837,78367.69,30,1.888.636,43837,44898,3963,44217822,A,A,RA de Barretos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,75644.49
16993,66480000,2336871,43637,163620.82,33,1.866.666,43637,44711,138897,22507879,B,B,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,163620.82
16993,66860008,2338548,43650,82458.66,33,1.835.835,43650,44736,36352,1995467,A,A,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,82458.66
16993,72000007,2340321,43742,266985.86,33,2.099.403,43742,44815,784955,3011975,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,257708.36
16993,66330009,2340542,43616,50768.89,33,1.835.132,43616,44705,45447,739000,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,40615.11
16993,66720001,2355655,43644,40141.51,33,1.995.948,43644,44719,107181,48910985,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,32113.21
16993,72750006,2355922,43746,58007.21,33,209.365,43746,44827,169465,64195823,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,55991.52
16993,66930006,2362252,43650,159586.93,33,2.011.375,43650,44737,422068,208798759,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,159586.93
16993,73410004,2369443,43756,25900,33,2.095.905,43756,44834,75385,49994554,C,C,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,25000
16993,67090001,2384531,43662,118400.45,33,2.012.002,43662,44743,328081,155230473,C,C,RA de Santos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,118400.45
16993,66890004,2387522,43649,26692.58,33,2.067.394,43649,44737,70595,36308995,C,C,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FAMPE,21354.06
16993,67110002,2389231,43663,200000,33,1.824.003,43663,44745,92117,112005578,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,200000
16993,69360006,2389231,43713,825848.28,33,1.910.155,43713,44789,390652,112005578,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,797150.85
16993,69490007,2395002,43703,41238.44,33,1.938.684,43703,44792,40836,378167,B,B,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,39805.44
16993,67030009,2397315,43664,105803.52,33,201.591,43664,44740,308632,1700000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,105803.52
16993,67470009,2397340,43668,63868.38,33,2.003.793,43668,44754,175948,50571442,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,61649.02
16993,68440006,2399962,43714,880243.88,33,1.824.328,43714,44772,4003,6064028,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,849656.25
16993,74310003,2401614,43761,138670.23,33,209.192,43761,44844,420662,151645346,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,133851.57
16993,77170008,2413191,43790,41509.71,33,2.094.451,43790,44870,1293,42289816,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,40067.29
16993,72120002,2443490,43741,32365.08,33,2.097.953,43741,44816,95105,300000,C,C,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,31240.42
16993,69060002,2445956,43703,21389.93,33,1.900.883,43703,44785,10137,81000,A,A,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,20646.65
16993,68850000,2447967,43711,466057.25,33,2.004.316,43711,44779,1330936,464518533,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,449862.21
16993,70300003,2448262,43721,11797.83,33,1.944.934,43721,44801,11099,13556986,B,B,RA de Santos,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,11387.87
16993,68280009,2451573,43690,37717.81,33,2.038.963,43690,44771,102976,36600502,C,C,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,36407.15
16993,68930003,2454807,43703,37715.92,33,2.039.897,43703,44780,10765,72810668,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,36405.33
16993,68980000,2458535,43725,60103.91,33,1.874.711,43725,44781,57092,546798,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,58015.36
16993,68470002,2461552,43699,28342.93,33,1.932.008,43699,44772,25779,101500,B,B,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,27358.04
16993,68530005,2467305,43700,83802.66,33,2.009.128,43700,44772,228674,808906,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,80890.6
16993,68720009,2467470,43703,151137.33,33,1.851.688,43703,44786,143218,1500000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,145885.45
16993,69270007,2467550,43704,12382.37,33,2.090.427,43704,44789,3377,110000,C,C,RA de Sorocaba,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,11952.09
16993,68780001,2471787,43724,64476.8,33,1.874.458,43724,44779,61305,8571078,B,B,RA de Franca,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,62236.29
16993,70150001,2472414,43774,1036000,33,1.947.466,43774,44801,487295,1192629138,A,A,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,1000000
16993,71960007,2474166,43748,37785.17,33,1.954.688,43748,44815,36996,2950791,B,B,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,36472.17
16993,70040001,2475669,43717,34784.5,33,194.353,43717,44799,32755,31088665,B,B,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,33575.77
16993,69220000,2480344,43718,24792.23,33,1.951.364,43718,44789,23459,12110467,B,B,RA de Presidente Prudente,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,23930.72
16993,69160007,2493888,43706,290789.37,33,194.283,43706,44789,275153,2400000,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,280684.72
16993,69560005,2497263,43724,24380.66,33,2.102.655,43724,44792,69147,650000,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,23533.46
16993,69880000,2500809,43713,21321.15,33,194.353,43713,44795,20116,180000,B,B,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,20580.26
16993,76710009,2501120,43790,27890.57,33,2.037.784,43790,44863,8376,5694321,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,26921.4
16993,76020002,2502313,43777,53186.36,33,1.906.714,43777,44858,26681,602000,A,A,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,51338.19
16993,70070008,2515237,43720,80456.99,33,2.094.669,43720,44799,227343,91018903,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,77661.19
16993,76270009,2516292,43781,47995.66,33,1.946.431,43781,44859,48135,37805812,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,46327.86
16993,77720008,2518848,43790,592009.28,33,2.090.211,43790,44876,1844068,596972548,C,C,OUTRAS,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,571437.53
16993,70570000,2519283,43732,23348.53,33,2.100.557,43732,44803,65835,295700,C,C,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,22537.19
16993,71940006,2521539,43733,19642.35,33,1.906.319,43733,44815,9614,12639868,A,A,RA de Presidente Prudente,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,18959.8
16993,73180009,2522411,43802,28050.66,33,188.414,43802,44831,13626,2959041,A,A,RA de Bauru,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,27075.93
16993,70190003,2527308,43721,60349.2,33,2.093.955,43721,44801,170345,60507804,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,58252.12
16993,73280003,2528479,43746,14023.77,33,2.090.816,43746,44831,40883,435650,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,13536.46
16993,71110003,2528738,43732,13390.69,33,2.097.947,43732,44807,39536,16304191,C,C,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,12925.38
16993,70540004,2529912,43725,34784.46,33,2.095.491,43725,44803,98081,380000,C,C,OUTRAS,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,33575.73
16993,80590004,2530805,43838,70850.47,33,1.950.126,43838,44911,71642,400000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,68388.48
16993,79850006,2533499,43844,10956.97,33,2.046.153,43844,44905,33168,13603744,C,C,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,10576.23
16993,71130004,2534622,43742,16858.35,33,2.105.295,43742,44807,49775,58600,C,C,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,16272.54
16993,72150009,2543443,43741,18560.87,33,2.097.226,43741,44817,54512,1776483,C,C,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,17915.9
16993,80240003,2547724,43825,21846.9,33,1.944.438,43825,44906,2223,159219,B,B,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,21087.74
16993,71590005,2550563,43732,677103.03,33,1.907.023,43732,44813,331716,474645063,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,653574.35
16993,77930002,2579847,43805,10360,33,1.913.525,43805,44877,5319,180000,A,A,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,10000
16993,72810009,2580233,43752,698273.67,33,2.097.953,43752,44827,2039965,6593955,C,C,OUTRAS,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,674009.33
16993,72240008,2583887,43741,35388.39,33,190.843,43741,44820,1728,3161525,A,A,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,34158.68
16993,72540001,2584050,43774,125561.27,33,2.117.391,43774,44823,38543,136184042,C,C,RA de Presidente Prudente,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,121198.14
16993,76730000,2594269,43802,30562,33,2.107.991,43802,44863,91783,17224347,C,C,RA de Marília,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,29500
16993,72960000,2607190,43763,17071.11,33,2.106.033,43763,44827,49872,139500,C,C,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,16477.91
16993,74540009,2614960,43773,103005.04,33,1.950.729,43773,44845,104005,83837756,B,B,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,99425.71
16993,74270001,2615002,43768,574064.07,33,2.096.912,43768,44844,1741449,5200000,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,554115.9
16993,76070000,2617390,43810,13892.39,33,1.883.441,43810,44893,14239,14659385,B,B,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,13409.64
16993,73510009,2617994,43760,151265.66,33,1.910.244,43760,44836,76674,97067917,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDR,CG,RP,PRIV,REC. PRÓPRIOS,FDA ,146009.32
